space,y_row_pos,x_col_pos,y_row_vel,x_col_vel,r,fin,prev_val,t,val,best_x_col_a,best_y_row_a
.,4,1,-4,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,1,-4,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,1,-4,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,1,-4,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,1,-4,0,-1,False,-1.0,10,-1.0,0,-1
.,4,1,-4,1,-1,False,-1.0,10,-1.0,-1,-1
.,4,1,-4,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,1,-4,3,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,1,-4,4,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,1,-4,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,1,-3,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,1,-3,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,1,-3,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,1,-3,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,1,-3,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,1,-3,0,-1,False,-1.0,10,-1.0,0,-1
.,4,1,-3,1,-1,False,-1.0,10,-1.0,-1,-1
.,4,1,-3,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,1,-3,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,1,-3,4,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,1,-3,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,1,-2,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,1,-2,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,1,-2,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,1,-2,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,1,-2,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,1,-2,0,-1,False,-1.18,10,-1.18,0,-1
.,4,1,-2,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,1,-2,2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,1,-2,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,1,-2,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,1,-2,5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,1,-1,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,1,-1,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,1,-1,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,1,-1,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,1,-1,-1,-1,False,-2.097559766101888,10,-2.0975607578983397,1,-1
.,4,1,-1,0,-1,False,-1.9324,10,-1.9324,0,-1
.,4,1,-1,1,-1,False,-1.9395119532203777,10,-1.939512151579668,-1,-1
.,4,1,-1,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,1,-1,3,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,1,-1,4,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,1,-1,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,1,0,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,1,0,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,1,0,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,1,0,-2,-1,False,-3.061232075988352,10,-3.0612648052712625,1,-1
.,4,1,0,-1,-1,False,-2.2556075789833985,10,-2.255609364217012,1,-1
.,4,1,0,0,-1,False,-2.2556075789833985,10,-2.255609364217012,0,-1
.,4,1,0,1,-1,False,-2.2873572540796667,10,-2.287807331309512,-1,-1
.,4,1,0,2,-1,False,-2.616924742196608,10,-2.6213499396054276,-1,-1
.,4,1,0,3,-1,False,-3.5994166159087366,10,-3.6149753235673305,-1,-1
.,4,1,0,4,-1,False,-3.674144682790682,10,-3.732155452336674,-1,-1
.,4,1,0,5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,1,1,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,1,1,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,1,1,-3,-1,False,-3.90684151294912,10,-3.9073185670424553,1,-1
.,4,1,1,-2,-1,False,-3.1999786723714814,10,-3.200033617894914,1,-1
.,4,1,1,-1,-1,False,-3.1999786723714814,10,-3.200033617894914,0,-1
.,4,1,1,0,-1,False,-3.30427614513088,10,-3.3044231293650426,-1,-1
.,4,1,1,1,-1,False,-3.30427614513088,10,-3.3044231293650426,-1,-1
.,4,1,1,2,-1,False,-3.5667467490780926,10,-3.5701150881878316,-1,-1
.,4,1,1,3,-1,False,-4.88098752253028,10,-4.907108465682389,-1,-1
.,4,1,1,4,-1,False,-4.941153399313793,10,-5.00236330749484,1,-1
.,4,1,1,5,-1,False,-4.770284693067137,10,-4.777870944127261,0,-1
.,4,1,2,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,1,2,-4,-1,False,-4.644992971642241,10,-4.649024624218971,1,-1
.,4,1,2,-3,-1,False,-4.028342676985216,10,-4.029086325964806,1,-1
.,4,1,2,-2,-1,False,-4.028342676985216,10,-4.029086325964806,0,-1
.,4,1,2,-1,-1,False,-4.028342676985216,10,-4.029086325964806,-1,-1
.,4,1,2,0,-1,False,-4.028342676985216,10,-4.029086325964806,-1,-1
.,4,1,2,1,-1,False,-4.536027117737344,10,-4.538027571180705,-1,-1
.,4,1,2,2,-1,False,-4.536027117737344,10,-4.538027571180705,-1,-1
.,4,1,2,3,-1,False,-5.185372898071936,10,-5.199306646423837,-1,0
.,4,1,2,4,-1,False,-5.367592218131431,10,-5.400771578271996,1,-1
.,4,1,2,5,-1,False,-5.367592218131431,10,-5.400771578271996,0,-1
.,4,1,3,-5,-1,False,-5.271451578766721,10,-5.293256223760423,1,-1
.,4,1,3,-4,-1,False,-4.749509482452352,10,-4.755318434270778,1,-1
.,4,1,3,-3,-1,False,-4.749509482452352,10,-4.755318434270778,0,-1
.,4,1,3,-2,-1,False,-4.749509482452352,10,-4.755318434270778,-1,-1
.,4,1,3,-1,-1,False,-4.749509482452352,10,-4.755318434270778,-1,-1
.,4,1,3,0,-1,False,-4.749509482452352,10,-4.755318434270778,-1,-1
.,4,1,3,1,-1,False,-4.749509482452352,10,-4.755318434270778,-1,-1
.,4,1,3,2,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,1,3,3,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,1,3,4,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,1,3,5,-1,False,-5.808827739064499,10,-5.910255390086241,-1,-1
.,4,1,4,-5,-1,False,-5.354552421225856,10,-5.383466263186347,1,-1
.,4,1,4,-4,-1,False,-5.354552421225856,10,-5.383466263186347,0,-1
.,4,1,4,-3,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,1,4,-2,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,1,4,-1,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,1,4,0,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,1,4,1,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,1,4,2,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,1,4,3,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,1,4,4,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,1,4,5,-1,False,-6.0174644895536895,10,-6.186327951803259,-1,-1
.,4,1,5,-5,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,-4,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,-3,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,-2,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,-1,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,0,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,1,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,2,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,3,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,1,5,4,-1,False,-6.0174644895536895,10,-6.186327951803259,-1,-1
.,4,1,5,5,-1,False,-6.0174644895536895,10,-6.186327951803259,-1,-1
.,4,2,-5,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,2,-5,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,2,-5,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,2,-5,-2,-1,False,-1.0,10,-1.0,0,-1
.,4,2,-5,-1,-1,False,-1.0,10,-1.0,-1,-1
.,4,2,-5,0,-1,False,-1.0,10,-1.0,-1,-1
.,4,2,-5,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,2,-5,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,2,-5,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,2,-5,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,2,-5,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,-4,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,2,-4,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,2,-4,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,2,-4,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,4,2,-4,-1,-1,False,-1.0,10,-1.0,-1,-1
.,4,2,-4,0,-1,False,-1.0,10,-1.0,-1,-1
.,4,2,-4,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,2,-4,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,2,-4,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,2,-4,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,2,-4,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,-3,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,2,-3,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,2,-3,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,4,2,-3,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,2,-3,-1,-1,False,-1.0,10,-1.0,0,-1
.,4,2,-3,0,-1,False,-1.0,10,-1.0,-1,-1
.,4,2,-3,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,2,-3,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,2,-3,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,2,-3,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,2,-3,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,-2,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,2,-2,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,4,2,-2,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,2,-2,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,2,-2,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,4,2,-2,0,-1,False,-1.18,10,-1.18,-1,-1
.,4,2,-2,1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,2,-2,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,2,-2,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,2,-2,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,2,-2,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,-1,-5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,2,-1,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,2,-1,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,2,-1,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,4,2,-1,-1,-1,False,-1.9395119532203777,10,-1.939512151579668,1,-1
.,4,2,-1,0,-1,False,-1.9324,10,-1.9324,0,-1
.,4,2,-1,1,-1,False,-2.097559766101888,10,-2.0975607578983397,-1,-1
.,4,2,-1,2,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,2,-1,3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,2,-1,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,2,-1,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,0,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,2,0,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,2,0,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,4,2,0,-2,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,2,0,-1,-1,False,-2.2556075789833985,10,-2.255609364217012,1,-1
.,4,2,0,0,-1,False,-2.2556075789833985,10,-2.255609364217012,0,-1
.,4,2,0,1,-1,False,-2.4344851739417344,10,-2.435272461965205,-1,-1
.,4,2,0,2,-1,False,-3.3642472691701504,10,-3.3683582654630277,-1,-1
.,4,2,0,3,-1,False,-3.647062027679104,10,-3.6750110500512454,-1,-1
.,4,2,0,4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,2,0,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,1,-5,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,2,1,-4,-1,False,-4.054471804687744,10,-4.055659778477759,0,-1
.,4,2,1,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,2,1,-2,-1,False,-3.1999786723714814,10,-3.200033617894914,1,-1
.,4,2,1,-1,-1,False,-3.30427614513088,10,-3.3044231293650426,0,-1
.,4,2,1,0,-1,False,-3.30427614513088,10,-3.3044231293650426,-1,-1
.,4,2,1,1,-1,False,-3.3052199979517694,10,-3.305398719672391,-1,-1
.,4,2,1,2,-1,False,-4.155258428526361,10,-4.159975610810603,-1,-1
.,4,2,1,3,-1,False,-4.914070744202215,10,-4.945218905209412,1,-1
.,4,2,1,4,-1,False,-4.770284693067137,10,-4.777870944127261,0,-1
.,4,2,1,5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,2,-5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,2,2,-4,-1,False,-4.054471804687744,10,-4.055659778477759,1,-1
.,4,2,2,-3,-1,False,-4.028342676985216,10,-4.029086325964806,1,-1
.,4,2,2,-2,-1,False,-4.028342676985216,10,-4.029086325964806,0,-1
.,4,2,2,-1,-1,False,-4.028342676985216,10,-4.029086325964806,-1,-1
.,4,2,2,0,-1,False,-4.536027117737344,10,-4.538027571180705,-1,-1
.,4,2,2,1,-1,False,-4.536027117737344,10,-4.538027571180705,-1,-1
.,4,2,2,2,-1,False,-4.540476460832128,10,-4.54273081416716,-1,-1
.,4,2,2,3,-1,False,-5.1883507363075845,10,-5.2030461843344975,-1,-1
.,4,2,2,4,-1,False,-5.367592218131431,10,-5.400771578271996,0,-1
.,4,2,2,5,-1,False,-5.367592218131431,10,-5.400771578271996,-1,-1
.,4,2,3,-5,-1,False,-4.770284693067137,10,-4.777870944127261,1,-1
.,4,2,3,-4,-1,False,-4.749509482452352,10,-4.755318434270778,1,-1
.,4,2,3,-3,-1,False,-4.749509482452352,10,-4.755318434270778,0,-1
.,4,2,3,-2,-1,False,-4.749509482452352,10,-4.755318434270778,-1,-1
.,4,2,3,-1,-1,False,-4.749509482452352,10,-4.755318434270778,-1,-1
.,4,2,3,0,-1,False,-4.749509482452352,10,-4.755318434270778,-1,-1
.,4,2,3,1,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,2,3,2,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,2,3,3,-1,False,-5.1883507363075845,10,-5.2030461843344975,-1,-1
.,4,2,3,4,-1,False,-5.699995587967975,10,-5.761611735975696,-1,-1
.,4,2,3,5,-1,False,-5.808827739064499,10,-5.910255390086241,-1,-1
.,4,2,4,-5,-1,False,-5.354552421225856,10,-5.383466263186347,1,-1
.,4,2,4,-4,-1,False,-5.354552421225856,10,-5.383466263186347,0,-1
.,4,2,4,-3,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,2,4,-2,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,2,4,-1,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,2,4,0,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,2,4,1,-1,False,-5.354552421225856,10,-5.383466263186347,-1,-1
.,4,2,4,2,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,2,4,3,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,2,4,4,-1,False,-5.699995587967975,10,-5.761611735975696,-1,-1
.,4,2,4,5,-1,False,-6.0174644895536895,10,-6.187140431456606,-1,-1
.,4,2,5,-5,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,-4,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,-3,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,-2,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,-1,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,0,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,1,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,2,-1,False,-5.804313963212571,10,-5.90005425666088,-1,-1
.,4,2,5,3,-1,False,-6.0174644895536895,10,-6.186327951803259,-1,-1
.,4,2,5,4,-1,False,-6.0174644895536895,10,-6.186327951803259,-1,-1
.,4,2,5,5,-1,False,-6.0174644895536895,10,-6.187140431456606,-1,-1
.,4,3,-5,-5,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,3,-5,-4,-1,False,-1.0,10,-1.0,0,-1
.,4,3,-5,-3,-1,False,-1.0,10,-1.0,-1,-1
.,4,3,-5,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,3,-5,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,1
.,4,3,-5,0,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,3,-5,1,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,3,-5,2,-1,False,-3.90684151294912,10,-3.9073185670424553,-1,1
.,4,3,-5,3,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,4,3,-5,4,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,4,3,-5,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,-4,-5,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,3,-4,-4,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,4,3,-4,-3,-1,False,-1.0,10,-1.0,-1,-1
.,4,3,-4,-2,-1,False,-1.0,10,-1.0,-1,-1
.,4,3,-4,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,0
.,4,3,-4,0,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,3,-4,1,-1,False,-3.061232075988352,10,-3.0612648052712625,-1,1
.,4,3,-4,2,-1,False,-3.90684151294912,10,-3.9073185670424553,-1,0
.,4,3,-4,3,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,4,3,-4,4,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,4,3,-4,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,-3,-5,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,3,-3,-4,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,3,-3,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,4,3,-3,-2,-1,False,-1.0,10,-1.0,-1,-1
.,4,3,-3,-1,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,4,3,-3,0,-1,False,-2.097559766101888,10,-2.0975607578983397,-1,1
.,4,3,-3,1,-1,False,-3.061232075988352,10,-3.0612648052712625,-1,0
.,4,3,-3,2,-1,False,-3.90684151294912,10,-3.9073185670424553,-1,-1
.,4,3,-3,3,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,4,3,-3,4,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,4,3,-3,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,-2,-5,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,3,-2,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,4,3,-2,-3,-1,False,-1.2195119532203775,10,-1.2195121515796679,1,-1
.,4,3,-2,-2,-1,False,-1.2195119532203775,10,-1.2195121515796679,0,-1
.,4,3,-2,-1,-1,False,-1.18,10,-1.18,-1,-1
.,4,3,-2,0,-1,False,-2.097559766101888,10,-2.0975607578983397,-1,0
.,4,3,-2,1,-1,False,-3.061232075988352,10,-3.0612648052712625,-1,-1
.,4,3,-2,2,-1,False,-3.90684151294912,10,-3.9073185670424553,-1,-1
.,4,3,-2,3,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,4,3,-2,4,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,4,3,-2,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,-1,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,3,-1,-4,-1,False,-2.2902942280791807,10,-2.290301567372924,1,-1
.,4,3,-1,-3,-1,False,-2.2902942280791807,10,-2.290301567372924,0,-1
.,4,3,-1,-2,-1,False,-2.1322464151976703,10,-2.1322529610542524,1,-1
.,4,3,-1,-1,-1,False,-1.9395119532203777,10,-1.939512151579668,0,-1
.,4,3,-1,0,-1,False,-2.097559766101888,10,-2.0975607578983397,-1,-1
.,4,3,-1,1,-1,False,-3.061232075988352,10,-3.0612648052712625,-1,-1
.,4,3,-1,2,-1,False,-3.90684151294912,10,-3.9073185670424553,-1,-1
.,4,3,-1,3,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,4,3,-1,4,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,4,3,-1,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,0,-5,-1,False,-3.230353963380506,10,-3.2304755576255015,1,-1
.,4,3,0,-4,-1,False,-3.230353963380506,10,-3.2304755576255015,0,-1
.,4,3,0,-3,-1,False,-3.230353963380506,10,-3.2304755576255015,-1,-1
.,4,3,0,-2,-1,False,-2.4290408244623105,10,-2.429070379996575,1,-1
.,4,3,0,-1,-1,False,-2.284055391864909,10,-2.2840579705356836,0,-1
.,4,3,0,0,-1,False,-2.2902942280791807,10,-2.290301567372924,-1,-1
.,4,3,0,1,-1,False,-3.2537358998066943,10,-3.2549778273236885,-1,-1
.,4,3,0,2,-1,False,-4.129451851593088,10,-4.137990227246979,-1,-1
.,4,3,0,3,-1,False,-4.644992971642241,10,-4.649024624218971,-1,-1
.,4,3,0,4,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,4,3,0,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,1,-5,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,3,1,-4,-1,False,-4.054471804687744,10,-4.055659778477759,-1,-1
.,4,3,1,-3,-1,False,-3.90684151294912,10,-3.9073185670424553,1,-1
.,4,3,1,-2,-1,False,-3.30427614513088,10,-3.3044231293650426,1,-1
.,4,3,1,-1,-1,False,-3.30427614513088,10,-3.3044231293650426,0,-1
.,4,3,1,0,-1,False,-3.30427614513088,10,-3.3044231293650426,-1,-1
.,4,3,1,1,-1,False,-3.330175342808858,10,-3.3303731070213543,-1,-1
.,4,3,1,2,-1,False,-4.650238533342592,10,-4.659348183752742,-1,0
.,4,3,1,3,-1,False,-5.1883507363075845,10,-5.2030461843344975,-1,1
.,4,3,1,4,-1,False,-5.271451578766721,10,-5.293256223760423,-1,-1
.,4,3,1,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,2,-5,-1,False,-4.770284693067137,10,-4.777870944127261,-1,-1
.,4,3,2,-4,-1,False,-4.644992971642241,10,-4.649024624218971,1,-1
.,4,3,2,-3,-1,False,-4.536027117737344,10,-4.538027571180705,1,-1
.,4,3,2,-2,-1,False,-4.536027117737344,10,-4.538027571180705,0,-1
.,4,3,2,-1,-1,False,-4.536027117737344,10,-4.538027571180705,-1,-1
.,4,3,2,0,-1,False,-4.536027117737344,10,-4.538027571180705,-1,-1
.,4,3,2,1,-1,False,-4.536027117737344,10,-4.538027571180705,-1,-1
.,4,3,2,2,-1,False,-4.540476460832128,10,-4.54273081416716,-1,-1
.,4,3,2,3,-1,False,-5.1883507363075845,10,-5.2030461843344975,-1,0
.,4,3,2,4,-1,False,-5.699995587967975,10,-5.761611735975696,-1,-1
.,4,3,2,5,-1,False,-5.752154775590273,10,-5.830832996318287,-1,-1
.,4,3,3,-5,-1,False,-5.271451578766721,10,-5.293256223760423,1,-1
.,4,3,3,-4,-1,False,-5.185372898071936,10,-5.199306646423837,1,-1
.,4,3,3,-3,-1,False,-5.185372898071936,10,-5.199306646423837,0,-1
.,4,3,3,-2,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,3,3,-1,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,3,3,0,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,3,3,1,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,3,3,2,-1,False,-5.185372898071936,10,-5.199306646423837,-1,-1
.,4,3,3,3,-1,False,-5.1883507363075845,10,-5.2030461843344975,-1,-1
.,4,3,3,4,-1,False,-5.699995587967975,10,-5.761611735975696,-1,-1
.,4,3,3,5,-1,False,-6.0174644895536895,10,-6.187140431456606,-1,-1
.,4,3,4,-5,-1,False,-5.698867144004993,10,-5.759264572532692,1,-1
.,4,3,4,-4,-1,False,-5.698867144004993,10,-5.759264572532692,0,-1
.,4,3,4,-3,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,3,4,-2,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,3,4,-1,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
.,4,3,4,0,-1,False,-5.698867144004993,10,-5.759264572532692,-1,-1
