space,y_row_pos,x_col_pos,y_row_vel,x_col_vel,r,fin,prev_val,t,val,best_x_col_a,best_y_row_a
.,2,2,-2,2,-1,False,-1.4663735629619246,15,-1.2746471640205739,-1,-1
.,2,2,-2,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,2,2,-2,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,2,2,-2,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,2,2,-1,-5,-1,False,-1.3327766606919593,15,-1.227356986700311,1,-1
.,2,2,-1,-4,-1,False,-1.2935621970496136,15,-1.215071861485327,0,-1
.,2,2,-1,-3,-1,False,-1.2935621970496136,15,-1.2144419397130792,-1,-1
.,2,2,-1,-2,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-1,-1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-1,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-1,1,-1,False,-1.3960194950502596,15,-1.2489445367198504,-1,-1
.,2,2,-1,2,-1,False,-3.051635155784156,15,-2.270617074158805,-1,-1
.,2,2,-1,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,2,2,-1,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,2,2,-1,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,2,2,0,-5,-1,False,-2.5762281596659173,15,-2.119457980905036,1,-1
.,2,2,0,-4,-1,False,-2.54219665403296,15,-2.0964623173302566,1,-1
.,2,2,0,-3,-1,False,-1.3092303600751118,15,-1.2220419879808684,1,-1
.,2,2,0,-2,-1,False,-1.3006762622841117,15,-1.2203740135521364,0,-1
.,2,2,0,-1,-1,False,-1.2751976453834017,15,-1.2343049332159688,-1,-1
.,2,2,0,0,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,2,0,1,-1,False,-1.4027104014163818,15,-1.251921331835326,-1,-1
.,2,2,0,2,-1,False,-3.051635155784156,15,-2.270617074158805,-1,-1
.,2,2,0,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,2,2,0,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,2,2,0,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,2,2,1,-5,-1,False,-2.830404184453319,15,-2.1949894485513926,1,-1
.,2,2,1,-4,-1,False,-2.826983004124484,15,-2.1942304672748527,0,-1
.,2,2,1,-3,-1,False,-2.885746235554541,15,-2.227799175157304,-1,-1
.,2,2,1,-2,-1,False,-2.571795857629633,15,-2.2354912348698512,1,-1
.,2,2,1,-1,-1,False,-2.500903812257734,15,-2.263595977460001,-1,-1
.,2,2,1,0,-1,False,-2.469244593290454,15,-2.320222296073834,1,-1
.,2,2,1,1,-1,False,-2.3733539371523174,15,-2.166326833559922,-1,-1
.,2,2,1,2,-1,False,-3.2179838980327387,15,-2.336098663109552,-1,-1
.,2,2,1,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,2,2,1,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,2,2,1,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,2,2,2,-5,-1,False,-3.147848200144904,15,-2.3085221064568713,1,-1
.,2,2,2,-4,-1,False,-3.147661648555273,15,-2.3085053168138043,0,-1
.,2,2,2,-3,-1,False,-3.13604758229079,15,-2.319023970718265,-1,-1
.,2,2,2,-2,-1,False,-3.2915383329970176,15,-2.460295900351923,-1,-1
.,2,2,2,-1,-1,False,-3.267387223942797,15,-2.4800756937352313,-1,-1
.,2,2,2,0,-1,False,-3.4531234046582595,15,-2.4605394928143816,1,-1
.,2,2,2,1,-1,False,-3.455708361390787,15,-2.4579444903291487,0,-1
.,2,2,2,2,-1,False,-3.5088598051014737,15,-2.4688556217543116,-1,-1
.,2,2,2,3,-1,False,-3.598079118324266,15,-2.4823013239409697,-1,-1
.,2,2,2,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,2,2,2,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,2,2,3,-5,-1,False,-3.5667600047496553,15,-2.4566298437441283,1,-1
.,2,2,3,-4,-1,False,-3.444311997029918,15,-2.445609523049352,0,-1
.,2,2,3,-3,-1,False,-3.444311997029918,15,-2.445609523049352,-1,-1
.,2,2,3,-2,-1,False,-3.4443129874090963,15,-2.4876842278013207,-1,-1
.,2,2,3,-1,-1,False,-3.4443224674014115,15,-2.5156734734160477,-1,-1
.,2,2,3,0,-1,False,-3.5757734307819558,15,-2.529534331037831,1,-1
.,2,2,3,1,-1,False,-3.6151773206627413,15,-2.5365889346739623,0,-1
.,2,2,3,2,-1,False,-3.664530972763175,15,-2.5493527916845653,-1,-1
.,2,2,3,3,-1,False,-3.958831850177673,15,-2.6194843963525214,-1,-1
.,2,2,3,4,-1,False,-4.120308836505278,15,-2.666136277882211,-1,-1
.,2,2,3,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,2,2,4,-5,-1,False,-3.6744105403977096,15,-2.5706492675665644,1,-1
.,2,2,4,-4,-1,False,-3.6744105403977096,15,-2.5706492675665644,0,-1
.,2,2,4,-3,-1,False,-3.6744105403977096,15,-2.5706492675665644,-1,-1
.,2,2,4,-2,-1,False,-3.6744105403977096,15,-2.5706492675665644,-1,-1
.,2,2,4,-1,-1,False,-3.6744392958787095,15,-2.5706522120963586,-1,-1
.,2,2,4,0,-1,False,-3.9933637655073877,15,-2.6535091177456094,-1,0
.,2,2,4,1,-1,False,-3.9937483401420484,15,-2.6499430725249473,1,-1
.,2,2,4,2,-1,False,-4.076027633717431,15,-2.6715308441848036,0,-1
.,2,2,4,3,-1,False,-4.173227601373534,15,-2.6948216343183615,-1,-1
.,2,2,4,4,-1,False,-4.614960261929159,15,-2.8405258896375862,-1,-1
.,2,2,4,5,-1,False,-4.858722102695495,15,-2.9205961703844947,-1,-1
.,2,2,5,-5,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,2,2,5,-4,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,2,2,5,-3,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,2,2,5,-2,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,2,2,5,-1,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,2,2,5,0,-1,False,-4.135351069436044,15,-2.6949797427655793,-1,-1
.,2,2,5,1,-1,False,-4.136351592949276,15,-2.6951155282825296,-1,-1
.,2,2,5,2,-1,False,-4.136428506925466,15,-2.695126254944109,-1,-1
.,2,2,5,3,-1,False,-4.584710322845426,15,-2.82182270501633,-1,-1
.,2,2,5,4,-1,False,-4.886805836660976,15,-2.94217446179396,-1,-1
.,2,2,5,5,-1,False,-5.4908088477142485,15,-3.15555849058878,-1,-1
.,3,1,-5,-5,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,3,1,-5,-4,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,3,1,-5,-3,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,3,1,-5,-2,-1,False,-1.3439657595726546,15,-1.2302839950840947,1,-1
.,3,1,-5,-1,-1,False,-1.0,15,-1.0,0,-1
.,3,1,-5,0,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-5,1,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-5,2,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-5,3,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-5,4,-1,False,-1.685069179949351,15,-1.3525638447678978,-1,-1
.,3,1,-5,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,1,-4,-5,-1,False,-2.4160036734820665,15,-2.068056243960143,1,1
.,3,1,-4,-4,-1,False,-2.4160036734820665,15,-2.068056243960143,0,1
.,3,1,-4,-3,-1,False,-2.4160036734820665,15,-2.068056243960143,-1,1
.,3,1,-4,-2,-1,False,-1.3036863242293215,15,-1.2174403306133859,1,-1
.,3,1,-4,-1,-1,False,-1.3036863242293215,15,-1.2174403306133859,0,-1
.,3,1,-4,0,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-4,1,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-4,2,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-4,3,-1,False,-1.5580767182568236,15,-1.3081213873094069,-1,-1
.,3,1,-4,4,-1,False,-1.685069179949351,15,-1.3525638447678978,-1,-1
.,3,1,-4,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,1,-3,-5,-1,False,-2.4160036734820665,15,-2.068056243960143,1,0
.,3,1,-3,-4,-1,False,-2.3635500505632683,15,-2.041260982524168,1,1
.,3,1,-3,-3,-1,False,-2.3635500505632683,15,-2.041260982524168,0,1
.,3,1,-3,-2,-1,False,-2.3635500505632683,15,-2.041260982524168,-1,1
.,3,1,-3,-1,-1,False,-1.3036863242293215,15,-1.2174403306133859,1,-1
.,3,1,-3,0,-1,False,-1.0,15,-1.0,0,-1
.,3,1,-3,1,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-3,2,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-3,3,-1,False,-1.5580767182568236,15,-1.3081213873094069,-1,-1
.,3,1,-3,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,1,-3,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,1,-2,-5,-1,False,-2.4160036734820665,15,-2.068056243960143,1,-1
.,3,1,-2,-4,-1,False,-2.3826882190342147,15,-2.0440925536276247,1,0
.,3,1,-2,-3,-1,False,-2.3568383915626026,15,-2.0357587552343483,0,0
.,3,1,-2,-2,-1,False,-2.3635500505632683,15,-2.041260982524168,-1,0
.,3,1,-2,-1,-1,False,-1.3036850825196433,15,-1.2174402188595148,1,-1
.,3,1,-2,0,-1,False,-1.0,15,-1.0,0,-1
.,3,1,-2,1,-1,False,-1.0,15,-1.0,-1,-1
.,3,1,-2,2,-1,False,-1.4663735629619246,15,-1.2746471640205739,-1,-1
.,3,1,-2,3,-1,False,-1.5580767182568236,15,-1.3081213873094069,-1,-1
.,3,1,-2,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,1,-2,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,1,-1,-5,-1,False,-2.5261887411145665,15,-2.090463571781028,1,-1
.,3,1,-1,-4,-1,False,-2.3896873498369673,15,-2.049016772158653,1,-1
.,3,1,-1,-3,-1,False,-2.3826882190342147,15,-2.0440925536276247,0,-1
.,3,1,-1,-2,-1,False,-2.372861165014899,15,-2.0414380255619125,-1,-1
.,3,1,-1,-1,-1,False,-1.3032670200771903,15,-1.2174148062514099,1,-1
.,3,1,-1,0,-1,False,-1.18,15,-1.18,0,-1
.,3,1,-1,1,-1,False,-1.3233865973694416,15,-1.2512835091090466,-1,-1
.,3,1,-1,2,-1,False,-1.4663735629619246,15,-1.2746471640205739,-1,-1
.,3,1,-1,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,3,1,-1,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,1,-1,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,1,0,-5,-1,False,-2.5762281596659173,15,-2.119457980905036,1,-1
.,3,1,0,-4,-1,False,-2.54219665403296,15,-2.0964623173302566,1,-1
.,3,1,0,-3,-1,False,-2.5167264540223417,15,-2.096097558657913,1,-1
.,3,1,0,-2,-1,False,-2.5102718762313416,15,-2.102582503844168,0,-1
.,3,1,0,-1,-1,False,-2.02169407342205,15,-1.9392598707889555,1,-1
.,3,1,0,0,-1,False,-2.097607827052159,15,-2.0584195034169026,-1,-1
.,3,1,0,1,-1,False,-2.1757849058020056,15,-2.102087872254949,-1,-1
.,3,1,0,2,-1,False,-2.7599199524396916,15,-2.2797812004567612,-1,-1
.,3,1,0,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,3,1,0,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,1,0,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,1,1,-5,-1,False,-2.830404184453319,15,-2.1949894485513926,1,-1
.,3,1,1,-4,-1,False,-2.826983004124484,15,-2.1942304672748527,0,-1
.,3,1,1,-3,-1,False,-2.885746235554541,15,-2.227799175157304,-1,-1
.,3,1,1,-2,-1,False,-2.866791792051748,15,-2.2750531885895575,-1,-1
.,3,1,1,-1,-1,False,-2.8729144897140433,15,-2.2951070483441187,0,-1
.,3,1,1,0,-1,False,-2.73825892530713,15,-2.2471523754706872,-1,-1
.,3,1,1,1,-1,False,-3.257670968182843,15,-2.408177216275285,1,-1
.,3,1,1,2,-1,False,-3.445554001027785,15,-2.4187401170637544,0,-1
.,3,1,1,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,3,1,1,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,1,1,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,1,2,-5,-1,False,-3.147848200144904,15,-2.3085221064568713,1,-1
.,3,1,2,-4,-1,False,-3.147661648555273,15,-2.3085053168138043,0,-1
.,3,1,2,-3,-1,False,-3.13604758229079,15,-2.319023970718265,-1,-1
.,3,1,2,-2,-1,False,-3.2915383329970176,15,-2.460295900351923,-1,-1
.,3,1,2,-1,-1,False,-3.2915389993318227,15,-2.4850397484591777,-1,-1
.,3,1,2,0,-1,False,-3.3052431501171324,15,-2.4879222804256416,-1,-1
.,3,1,2,1,-1,False,-3.5588575102823468,15,-2.5387160571505745,-1,1
.,3,1,2,2,-1,False,-3.8007926440943716,15,-2.5839731046114625,-1,1
.,3,1,2,3,-1,False,-4.027249187978821,15,-2.643058270843927,-1,1
.,3,1,2,4,-1,False,-4.442700860203961,15,-2.7777433108318603,-1,1
.,3,1,2,5,-1,False,-4.791496405453355,15,-2.8966725832087254,-1,1
.,3,1,3,-5,-1,False,-3.5667600047496553,15,-2.4566298437441283,1,-1
.,3,1,3,-4,-1,False,-3.444311997029918,15,-2.445609523049352,0,-1
.,3,1,3,-3,-1,False,-3.444311997029918,15,-2.445609523049352,-1,-1
.,3,1,3,-2,-1,False,-3.4443129874090963,15,-2.4876842278013207,-1,-1
.,3,1,3,-1,-1,False,-3.444322467401411,15,-2.514799280721368,0,-1
.,3,1,3,0,-1,False,-3.4443258544661264,15,-2.514799585557192,-1,-1
.,3,1,3,1,-1,False,-3.634180267434191,15,-2.557001238145888,-1,0
.,3,1,3,2,-1,False,-3.8411494790577665,15,-2.5979835097010158,-1,0
.,3,1,3,3,-1,False,-4.120259190031254,15,-2.6755260167107338,-1,0
.,3,1,3,4,-1,False,-4.492348844715007,15,-2.796007261349437,-1,0
.,3,1,3,5,-1,False,-4.791496405453355,15,-2.8966725832087254,-1,0
.,3,1,4,-5,-1,False,-3.6744105403977096,15,-2.5706492675665644,1,-1
.,3,1,4,-4,-1,False,-3.6744105403977096,15,-2.5706492675665644,0,-1
.,3,1,4,-3,-1,False,-3.6744105403977096,15,-2.5706492675665644,-1,-1
.,3,1,4,-2,-1,False,-3.6744105403977096,15,-2.5706492675665644,-1,-1
.,3,1,4,-1,-1,False,-3.6744392958787095,15,-2.5706522120963586,-1,-1
.,3,1,4,0,-1,False,-3.6745663469919294,15,-2.5706670594937817,-1,-1
.,3,1,4,1,-1,False,-3.6745769147800478,15,-2.5706692299380096,-1,-1
.,3,1,4,2,-1,False,-3.9144410443340036,15,-2.6204754161423907,-1,-1
.,3,1,4,3,-1,False,-4.173227601373534,15,-2.6948216343183615,-1,-1
.,3,1,4,4,-1,False,-4.614960261929159,15,-2.8405258896375862,-1,-1
.,3,1,4,5,-1,False,-4.858722102695495,15,-2.9205961703844947,-1,-1
.,3,1,5,-5,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,1,5,-4,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,1,5,-3,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,1,5,-2,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,1,5,-1,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,1,5,0,-1,False,-4.135351069436044,15,-2.6949797427655793,-1,-1
.,3,1,5,1,-1,False,-4.136351592949276,15,-2.6951155282825296,-1,-1
.,3,1,5,2,-1,False,-4.136428506925466,15,-2.695126254944109,-1,-1
.,3,1,5,3,-1,False,-4.584710322845426,15,-2.82182270501633,-1,-1
.,3,1,5,4,-1,False,-4.886805836660976,15,-2.94217446179396,-1,-1
.,3,1,5,5,-1,False,-5.4908088477142485,15,-3.15555849058878,-1,-1
.,3,2,-5,-5,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,3,2,-5,-4,-1,False,-1.3439657595726546,15,-1.2302839950840947,1,-1
.,3,2,-5,-3,-1,False,-1.0,15,-1.0,0,-1
.,3,2,-5,-2,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-5,-1,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-5,0,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-5,1,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-5,2,-1,False,-1.4736163764188466,15,-1.2764180774086897,-1,-1
.,3,2,-5,3,-1,False,-3.4483385674105826,15,-2.4114905400235322,-1,1
.,3,2,-5,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,1
.,3,2,-5,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,-4,-5,-1,False,-2.4160036734820665,15,-2.068056243960143,1,1
.,3,2,-4,-4,-1,False,-1.3036863242293215,15,-1.2174403306133859,1,-1
.,3,2,-4,-3,-1,False,-1.3036863242293215,15,-1.2174403306133859,0,-1
.,3,2,-4,-2,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-4,-1,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-4,0,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-4,1,-1,False,-1.3994238986972043,15,-1.2497699671542895,-1,-1
.,3,2,-4,2,-1,False,-1.4702205728131168,15,-1.2752850172391448,-1,-1
.,3,2,-4,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,1
.,3,2,-4,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,0
.,3,2,-4,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,-3,-5,-1,False,-2.4160036734820665,15,-2.068056243960143,1,0
.,3,2,-3,-4,-1,False,-2.3635500505632683,15,-2.041260982524168,1,1
.,3,2,-3,-3,-1,False,-1.2883618751091008,15,-1.212719504550694,1,-1
.,3,2,-3,-2,-1,False,-1.0,15,-1.0,0,-1
.,3,2,-3,-1,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-3,0,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-3,1,-1,False,-1.39712546023879,15,-1.2491133239322558,-1,-1
.,3,2,-3,2,-1,False,-3.051635155784156,15,-2.270617074158805,-1,1
.,3,2,-3,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,0
.,3,2,-3,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,2,-3,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,-2,-5,-1,False,-2.4160036734820665,15,-2.068056243960143,1,-1
.,3,2,-2,-4,-1,False,-2.3826882190342147,15,-2.0440925536276247,1,0
.,3,2,-2,-3,-1,False,-1.2863986004749335,15,-1.2121154552406341,1,-1
.,3,2,-2,-2,-1,False,-1.2883618751091008,15,-1.212719504550694,0,-1
.,3,2,-2,-1,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-2,0,-1,False,-1.0,15,-1.0,-1,-1
.,3,2,-2,1,-1,False,-1.3960194950502596,15,-1.2489445367198504,-1,-1
.,3,2,-2,2,-1,False,-3.051635155784156,15,-2.270617074158805,-1,0
.,3,2,-2,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,3,2,-2,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,2,-2,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,-1,-5,-1,False,-2.5261887411145665,15,-2.090463571781028,1,-1
.,3,2,-1,-4,-1,False,-2.3896873498369673,15,-2.049016772158653,1,-1
.,3,2,-1,-3,-1,False,-2.3826882190342147,15,-2.0440925536276247,0,-1
.,3,2,-1,-2,-1,False,-1.2891747273073988,15,-1.213557504851341,1,-1
.,3,2,-1,-1,-1,False,-1.277132882841847,15,-1.2345880636138942,0,-1
.,3,2,-1,0,-1,False,-1.18,15,-1.18,-1,-1
.,3,2,-1,1,-1,False,-1.3960194950502596,15,-1.2489445367198504,-1,-1
.,3,2,-1,2,-1,False,-3.051635155784156,15,-2.270617074158805,-1,-1
.,3,2,-1,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,3,2,-1,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,2,-1,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,0,-5,-1,False,-2.5762281596659173,15,-2.119457980905036,1,-1
.,3,2,0,-4,-1,False,-2.54219665403296,15,-2.0964623173302566,1,-1
.,3,2,0,-3,-1,False,-2.5167264540223417,15,-2.096097558657913,1,-1
.,3,2,0,-2,-1,False,-2.4092077936514995,15,-2.102582503844168,0,-1
.,3,2,0,-1,-1,False,-2.124797645383402,15,-2.0332765521057183,-1,-1
.,3,2,0,0,-1,False,-2.097607827052159,15,-2.0975694088693886,0,-1
.,3,2,0,1,-1,False,-2.122710401416382,15,-1.971921331835326,-1,-1
.,3,2,0,2,-1,False,-3.051635155784156,15,-2.270617074158805,-1,-1
.,3,2,0,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,3,2,0,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,2,0,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,1,-5,-1,False,-2.830404184453319,15,-2.1949894485513926,1,-1
.,3,2,1,-4,-1,False,-2.826983004124484,15,-2.1942304672748527,0,-1
.,3,2,1,-3,-1,False,-2.885746235554541,15,-2.227799175157304,-1,-1
.,3,2,1,-2,-1,False,-2.8953893653365346,15,-2.2750531885895575,-1,-1
.,3,2,1,-1,-1,False,-2.764546834611373,15,-2.263595977460001,-1,-1
.,3,2,1,0,-1,False,-3.0415798198580997,15,-2.342634554390309,1,-1
.,3,2,1,1,-1,False,-3.208227140044044,15,-2.3526863280634274,0,-1
.,3,2,1,2,-1,False,-3.259192559637011,15,-2.3494124219599417,-1,-1
.,3,2,1,3,-1,False,-3.4235709701045223,15,-2.406710043391703,-1,-1
.,3,2,1,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,2,1,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,2,-5,-1,False,-3.147848200144904,15,-2.3085221064568713,1,-1
.,3,2,2,-4,-1,False,-3.147661648555273,15,-2.3085053168138043,0,-1
.,3,2,2,-3,-1,False,-3.13604758229079,15,-2.319023970718265,-1,-1
.,3,2,2,-2,-1,False,-3.2915383329970176,15,-2.460295900351923,-1,-1
.,3,2,2,-1,-1,False,-3.267387223942797,15,-2.47963836287103,-1,-1
.,3,2,2,0,-1,False,-3.546374220015737,15,-2.5366343307268857,-1,1
.,3,2,2,1,-1,False,-3.5588575102823468,15,-2.5387160571505745,-1,1
.,3,2,2,2,-1,False,-3.799662855555799,15,-2.5482829316967606,1,-1
.,3,2,2,3,-1,False,-3.8287047910385144,15,-2.556312669886812,0,-1
.,3,2,2,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,-1
.,3,2,2,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,3,-5,-1,False,-3.5667600047496553,15,-2.4566298437441283,1,-1
.,3,2,3,-4,-1,False,-3.444311997029918,15,-2.445609523049352,0,-1
.,3,2,3,-3,-1,False,-3.444311997029918,15,-2.445609523049352,-1,-1
.,3,2,3,-2,-1,False,-3.4443129874090963,15,-2.4876842278013207,-1,-1
.,3,2,3,-1,-1,False,-3.444322467401411,15,-2.5156734734160477,-1,-1
.,3,2,3,0,-1,False,-3.5947734906514293,15,-2.549945415166459,-1,0
.,3,2,3,1,-1,False,-3.634180267434191,15,-2.557001238145888,-1,0
.,3,2,3,2,-1,False,-3.8411494790577665,15,-2.5979835097010158,-1,0
.,3,2,3,3,-1,False,-4.120259190031254,15,-2.6755260167107338,-1,0
.,3,2,3,4,-1,False,-4.474993884257801,15,-2.781083174357067,0,-1
.,3,2,3,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,3,2,4,-5,-1,False,-3.6744105403977096,15,-2.5706492675665644,1,-1
.,3,2,4,-4,-1,False,-3.6744105403977096,15,-2.5706492675665644,0,-1
.,3,2,4,-3,-1,False,-3.6744105403977096,15,-2.5706492675665644,-1,-1
.,3,2,4,-2,-1,False,-3.6744105403977096,15,-2.5706492675665644,-1,-1
.,3,2,4,-1,-1,False,-3.6744392958787095,15,-2.5706522120963586,-1,-1
.,3,2,4,0,-1,False,-3.6745663469919294,15,-2.5706670594937817,-1,-1
.,3,2,4,1,-1,False,-3.6745769147800478,15,-2.5706692299380096,-1,-1
.,3,2,4,2,-1,False,-3.9144410443340036,15,-2.6204754161423907,-1,-1
.,3,2,4,3,-1,False,-4.173227601373534,15,-2.6948216343183615,-1,-1
.,3,2,4,4,-1,False,-4.614960261929159,15,-2.8405258896375862,-1,-1
.,3,2,4,5,-1,False,-4.858722102695495,15,-2.9205961703844947,-1,-1
.,3,2,5,-5,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,2,5,-4,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,2,5,-3,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,2,5,-2,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,2,5,-1,-1,False,-4.134989605839513,15,-2.694936859068732,-1,-1
.,3,2,5,0,-1,False,-4.135351069436044,15,-2.6949797427655793,-1,-1
.,3,2,5,1,-1,False,-4.136351592949276,15,-2.6951155282825296,-1,-1
.,3,2,5,2,-1,False,-4.136428506925466,15,-2.695126254944109,-1,-1
.,3,2,5,3,-1,False,-4.584710322845426,15,-2.82182270501633,-1,-1
.,3,2,5,4,-1,False,-4.886805836660976,15,-2.94217446179396,-1,-1
.,3,2,5,5,-1,False,-5.4908088477142485,15,-3.15555849058878,-1,-1
.,4,1,-5,-5,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,4,1,-5,-4,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,4,1,-5,-3,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,4,1,-5,-2,-1,False,-2.5587110564899405,15,-2.1000453175376386,-1,1
.,4,1,-5,-1,-1,False,-1.3439657595726546,15,-1.2302839950840947,1,-1
.,4,1,-5,0,-1,False,-1.0,15,-1.0,0,-1
.,4,1,-5,1,-1,False,-1.0,15,-1.0,-1,-1
.,4,1,-5,2,-1,False,-1.0,15,-1.0,-1,-1
.,4,1,-5,3,-1,False,-1.5674562761581143,15,-1.3103504710669525,-1,-1
.,4,1,-5,4,-1,False,-3.917376052976645,15,-2.585049394005526,-1,1
.,4,1,-5,5,-1,False,-4.59290446740917,15,-2.8236167811384174,-1,-1
.,4,1,-4,-5,-1,False,-2.4160036734820665,15,-2.068056243960143,1,1
