fold,run,eta,h1,h2,ce_te,acc_te
5,39,0.4,8.0,6.0,,0.3404255319148936
5,40,0.4,8.0,6.0,7900.843436111074,0.3404255319148936
5,41,0.4,8.0,6.0,,0.3404255319148936
5,42,0.4,8.0,6.0,2529.473064365232,0.3404255319148936
5,43,0.4,8.0,6.0,3225.2734232424664,0.3404255319148936
5,44,0.4,8.0,6.0,,0.3404255319148936
5,45,0.4,8.0,6.0,3596.075870288574,0.3404255319148936
5,46,0.4,8.0,6.0,4490.36689699883,0.3404255319148936
5,47,0.4,8.0,6.0,,0.3404255319148936
5,48,0.4,8.0,6.0,2943.1912379079436,0.3404255319148936
5,49,0.4,8.0,6.0,5755.167212919014,0.3404255319148936
5,50,0.4,8.0,6.0,,0.3404255319148936
5,51,0.4,8.0,6.0,2290.3911146231467,0.3404255319148936
5,52,0.4,8.0,6.0,7019.887377763402,0.3404255319148936
5,53,0.4,8.0,6.0,,0.3404255319148936
5,54,0.4,8.0,6.0,1637.5946730458013,0.3404255319148936
5,55,0.4,8.0,6.0,,0.3404255319148936
