fold,run,eta,h1,h2,ce_te,acc_te
4,43,0.1,3.0,2.0,172.05064201102203,0.6162790697674418
4,44,0.1,3.0,2.0,408.8221519845328,0.6162790697674418
4,45,0.1,3.0,2.0,591.9931588605799,0.6162790697674418
4,46,0.1,3.0,2.0,465.36340282879246,0.6162790697674418
4,47,0.1,3.0,2.0,186.2524649970004,0.6162790697674418
4,48,0.1,3.0,2.0,571.3054509931577,0.6162790697674418
4,49,0.1,3.0,2.0,760.6504161267137,0.6162790697674418
4,50,0.1,3.0,2.0,130.11921434478336,0.6162790697674418
4,51,0.1,3.0,2.0,362.3876690017982,0.6162790697674418
4,52,0.1,3.0,2.0,741.4845032802226,0.6162790697674418
4,53,0.1,3.0,2.0,417.9460293534861,0.6162790697674418
4,54,0.1,3.0,2.0,277.08858522457206,0.6162790697674418
4,55,0.1,3.0,2.0,532.4565889990661,0.6162790697674418
4,56,0.1,3.0,2.0,412.58848551200776,0.6162790697674418
4,57,0.1,3.0,2.0,623.2068006236743,0.6162790697674418
4,58,0.1,3.0,2.0,450.1884832364475,0.6162790697674418
4,59,0.1,3.0,2.0,176.21283805775113,0.6162790697674418
4,60,0.1,3.0,2.0,491.2287955576051,0.6162790697674418
4,61,0.1,3.0,2.0,770.1784402672274,0.6162790697674418
4,62,0.1,3.0,2.0,136.74687116001917,0.6162790697674418
4,63,0.1,3.0,2.0,402.20796065886145,0.6162790697674418
4,64,0.1,3.0,2.0,721.7833169028893,0.6162790697674418
4,65,0.1,3.0,2.0,411.0664352676728,0.6162790697674418
